company_name,category,description,overall_rating,review_count,clients,notable_project,industries,location,company_size,min_project_size
Oyelabs Technologies,blockchain,"Oyelabs Technologies is a software company based in Chandigarh, India with more than 10 employees. Since their founding in 2019, they have offered web development, mobile app development, and blockchain solutions for small businesses.",5.0,(36 Reviews),Obortech (Blockchain & IOT enabled supply chain solution); MyTrolley; Foodies; CXOForest,A web design and dev company partnered with Oyelabs Technologies for iOS and Android mobile application development. The team built an interactive and customized application based on the end client’s demands.,,"Sukteri, India",50 - 249 employees,"$10,000+"
Twendee Software,blockchain,,4.8,(2 Reviews),,An IT consulting company hired Twendee Software Company to develop an e-commerce platform. The team was tasked with visualizing the client's business ideas.,"['eCommerce', 'Financial services', 'Medical', 'Manufacturing', 'Supply Chain, Logistics, and Transport']","Hanoi, Vietnam",50 - 249 employees,"$5,000+"
"MoroSystems, s.r.o.",blockchain,"Custom software development company MoroSystems, s.r.o. Was launched in 2006. Their midsize team is located in Brno, Czech Republic; Praha, Czech Republic; Hradec Králové, Czech Republic and Bratislava, Slovakia. MoroSystems, s.r.o. Focuses on custom software development, web development, IT strategy consulting, mobile app development, and more.",4.9,(4 Reviews),,"A communication group has engaged with MoroSystems, s.r.o. for custom software development using Microsoft Azure infrastructure. The team initially outlined the project requirements, estimations, and timelines.","['eCommerce', 'Financial services', 'Medical', 'Manufacturing', 'Energy & natural resources', 'Telecommunications']","Brno, Czech Republic",50 - 249 employees,"$25,000+"
InApps Technology,blockchain,"InApps Technology is a software development company based in Ho Chi Minh, Vietnam. They provide mobile app and web development services as well as UI/UX design. The vendor has been offering services since 2016, and the team currently consists of fewer than 40 employees.",4.8,(17 Reviews),WAWA GAMES; BIDBID; VLEPPO; PEGAS,InApps Technology provides mobile app development services for an educational technology firm. They were hired for this project based on their skillset and integrity as a company.,"['eCommerce', 'Education', 'Financial services', 'Medical', 'Information technology', 'Real estate', 'Supply Chain, Logistics, and Transport']","Ho Chi Minh, Vietnam",50 - 249 employees,"$25,000+"
IdeaSoft.io,blockchain,"Founded in 2016, IdeaSoft.io is a software development firm that offers custom software development, blockchain, and web development services to their clients in the IT, business services, and education industries. Their 250 employees are based out of offices in New York, NY and Kharkov, Ukraine. .",5.0,(21 Reviews),Porsche; Bittrex; Securitize; Neura,A real estate company collaborated with IdeaSoft.io for software development. ,"['Automotive', 'Education', 'Financial services', 'Government', 'Medical', 'Information technology']","Lisboa, Portugal",50 - 249 employees,"$25,000+"
OnGraph Technologies Corporation,blockchain,"OnGraph Technologies is a global software development company that specializes in blockchain, web development, and custom software development. Founded in 2007, The company is headquartered in Hicksville, N.Y. and has 250 employees. OnGraph Technologies works with enterprises, middle-market companies, and small businesses across the information technology, business services, and financial services industries. ",4.8,(15 Reviews),Trilogy; Basepin; InnovateMr; Musepaintbar,"OnGraph modernized a website and cloud-based IT infrastructure, including frontend design and RoR backend development. They add new features, incorporate user feedback, and provide ongoing maintenance.","['Business services', 'eCommerce', 'Financial services', 'Information technology']","Noida, India",250 - 999 employees,"$5,000+"
"LOGICON, LLC",blockchain,,5.0,(4 Reviews),,"An investing solutions company hired LOGICON, LLC to develop custom software. This consisted of a web and mobile app with an administrative panel, which allowed users to create and subscribe to strategies.","['Business services', 'Consumer products & services', 'eCommerce', 'Financial services', 'Gaming', 'Medical', 'Media']","Lahore, Pakistan",10 - 49 employees,"$5,000+"
LimeChain,blockchain,"LimeChain is a blockchain consulting and development company in Sofia, Bulgaria. Founded in 2017, they have 30+ employees experienced to develop and implement blockchain and DLT technologies. Their main focus is providing end-to-end blockchain services for corporations and startups. Their services include blockchain consulting, design and ideation, prototyping, agile approach to creating a minimum viable project, scaling of the solution for production, and ongoing support for the solution for public and private blockchain projects. ",5.0,(4 Reviews),P&G; Raiffeisen Bank; Hedera; Polkadot,"LimeChain developed and implemented Ethereum-based blockchain software solution. They utilized the Blockchain Ethereum and extended the implementation to IOTA and EOS to send information, which originates in a web app they developed, to an IoT device.",,"София, Bulgaria",10 - 49 employees,"$5,000+"
DHNN™,blockchain,"DHNN Creative Agency is a digital agency located in Buenos Aires with an additional location in Vicente Lopez, Argentina. The company was founded in 2007 and has a team of 31 specialists that provide UX/UI design, branding, web development, graphic design, and web design services.",4.6,(17 Reviews),IBM Global; AVON Global; YPF; Itau Bank,A legal solutions startup wanted to understand their market and identify competitors and potential partners. DHNN™ has led the discovery and research phases to outline the product and its functionalities.,"['Financial services', 'Information technology', 'Media', 'Retail', 'Telecommunications']","BEV, Argentina",50 - 249 employees,"$10,000+"
TrianglZ,blockchain,"TrianglZ is a small custom software development company headquartered in Alexandria, Egypt, Egypt. Their services include custom software development, mobile app development, and web development.",5.0,(18 Reviews),Flipp; Skolera; Tiro,"TrianglZ augmented the engineering team of a super app provider. They helped the client develop a customer-facing mobile app, an internal web app, and an infrastructure to support them.","['Consumer products & services', 'eCommerce', 'Education', 'Gaming', 'Government', 'Medical']","Alexandria, Egypt, Egypt",50 - 249 employees,"$50,000+"
Zpoken,blockchain,"Zpoken is an AI firm based in Kyiv, Ukraine. Founded in 2017, their team of 30 serves clients in the IT sector. Services include custom software development and big data consulting.",4.8,(6 Reviews),,Zpoken provided staffers to augment an AI technology project. Their team of machine learning engineers worked to improve the quality of satellite imagery using technologies. ,"['Arts, entertainment & music', 'Consumer products & services', 'Financial services', 'Government', 'Medical', 'Real estate']","Kyiv, Ukraine",10 - 49 employees,"$5,000+"
Matellio,blockchain,"Matellio is a mobile and web app development company founded in 2012. Headquartered in San Jose, Calif., Matellio's team of around 40 specialize in web and mobile app development.Although Matellio encountered unexpected challenges that led to minor delays, the client appreciated their clear communication.",4.8,(36 Reviews),Startups; Fortune 500 Companies; Entrepreneurs; SMBs,"Matellio provides mobile app development services for a financial literacy startup. They’ve built an iOS and Android version of the app, along with an online portal to manage it.","['Business services', 'Information technology', 'Retail']","San Jose, CA",50 - 249 employees,"$10,000+"
