company_name,category,description,overall_rating,review_count,clients,notable_project,industries,location,company_size,min_project_size
Cygnik Tech,cybersecurity,"Cygnik Tech is an IT managed services company. They are headquartered in Toronto, Canada and Centreville, Virginia and have a small team. Their services include IT managed services, cloud consulting & SI, cybersecurity, unified communications consulting & SI, and more.",4.8,(2 Reviews),,A primary and secondary school collaborated with Cygnik Tech to provide managed IT services. The team is tasked with migrating the company's servers to the Amazon Cloud drive.,"['Business services', 'Dental', 'Education', 'Financial services', 'Medical', 'Information technology', 'Legal', 'Non-profit']","Toronto, Canada",2 - 9 employees,"$10,000+"
finkhaeuser consulting,cybersecurity,"Finkhaeuser consulting is a software development agency run by a single person founded in 2014. Based in Greifenberg, Germany, finkhaeuser offers custom software development, mobile app development, and cloud consulting & SI services, using languages such as Java C++, and Python.",5.0,(1 Reviews),Joystream; Chrono24 GmbH; Babbel/Lesson Nine GmbH; NHK World,"finkhaeuser consulting provided support for an Android app, taking on a broad role in the architecture and rebuilding. The scope included reviewing code, implementation, and putting together interface specs.",,"Greifenberg, Germany",Freelancer employees,"$5,000+"
Multisistemas,cybersecurity,"Multisistemas is an IT firm headquartered in Santa Tecla, El Salvador. Founded in 2011, they have a team of 20 employees. Their main focus lines are big data consulting, cloud consulting, and cybersecurity.",4.5,(1 Reviews),United Nations Development Programme; Paradiso Solutions; Checchi and Company Consulting Inc.,"Multisistemas provided web and mobile development, creating electoral staff training and election management tools. The apps fulfilled a variety of needs including information sharing and election simulation.",,"Santa Tecla, El Salvador",2 - 9 employees,"$5,000+"
Seven Dynamic,cybersecurity,"Seven Dynamic is a software company founded in 2007 with over 50 members. Based in New Cairo, Egypt, they offer custom software, web, and other application development for clients ranging from small startups to large businesses in various types of industries.",4.9,(7 Reviews),McMaster University; Kay Fashion House; Egygab Developments,Seven Dynamic developed and designed a website for a fashion retail company. They used WordPress. ,"['Advertising & marketing', 'Arts, entertainment & music', 'Automotive', 'Business services', 'Consumer products & services', 'eCommerce', 'Education', 'Financial services', 'Medical', 'Hospitality & leisure']","New Cairo, Egypt",50 - 249 employees,"$1,000+"
Cloudica,cybersecurity,"Cloudica is an IT services company based in Warsaw, Poland. The company, founded in 2017, has more than 20 employees who provide IT managed services as well as IT strategy consulting and other IT consulting and SI services to small and midmarket companies.   ",5.0,(2 Reviews),,Cloudica provided IT services for a tax firm. The team was responsible for remotely providing data storage security.,"['Business services', 'Education', 'Financial services', 'Medical', 'Hospitality & leisure', 'Energy & natural resources', 'Real estate']","Warszawa, Poland",10 - 49 employees,"$1,000+"
"Capstone Works, Inc.",cybersecurity,"Capstone Works, Inc. is an IT company founded in Cedar Park, Texas comprised of a team of more than 10 members. Founded in 2007, they are experts in IT managed services, IT strategy consulting, and cloud consulting for small businesses in various industries.",5.0,(1 Reviews),Four Hands; Crockett Medical Center; Meridian Plastic Surgery Center; Barron & Newburger,"Continuing their long-term partnership, Capstone Works, Inc. has recently provided IT tools and support for remote employees. They set up each person with the proper equipment and collected productivity data.","['Business services', 'Financial services', 'Medical', 'Legal', 'Manufacturing', 'Energy & natural resources', 'Non-profit', 'Real estate']","Cedar Park, TX",10 - 49 employees,"$5,000+"
"InsITe Business Solutions, Inc.",cybersecurity,"InsITe Business Solutions, Inc. is an IT service provider based in Zeeland, Mich. Founded in 2008, the team of 7 specializes in cloud consulting and SI, IT managed services, and IT strategy consulting.",5.0,(1 Reviews),Plascore; Innotec; Gilda's Club; Net(net),"InsITe Business Solutions, Inc. implemented technologies to automate licensing and documentation processes with Microsoft. They set up a system to globally share documents, and they now maintain those efforts.",,"Zeeland, MI",2 - 9 employees,"$1,000+"
Your Server Doctor,cybersecurity,"Your Server Doctor (YSD) is a technical support company based in Jaipur, India. The company, founded in 2014, has a team of more than ten that provides cloud consulting & SI, IT strategy consulting, BI & big data consulting & SI, cybersecurity, IT managed services, unified communications & SI, and other IT consulting and SI services to midmarket and other-sized companies in IT, e-commerce, consumer products & services, and other industries.",5.0,(2 Reviews),Avid Practice; Netlink Group; WeDigTech; TechIngenious,Your Server Doctor provides server and cloud tech maintenance services on an ongoing basis for a white-glove managed service and IT provider on an ongoing basis. ,"['Consumer products & services', 'eCommerce', 'Information technology']","Jaipur, India",10 - 49 employees,"$5,000+"
1Cyber Pty Ltd,cybersecurity,"1Cyber Pty Ltd is a software company based in Sydney and founded in 2017. With over 10 members, they offer IT strategy consulting, web development, and cloud consulting services for small businesses in the fields of arts, healthcare, and business services.",5.0,(1 Reviews),Spectrum Solutions; United Transport Group; 1Visitor,"1Cyber Pty Ltd provides ongoing IT support and cybersecurity services for a solicitor support business. They install new hardware, migrate the client to new technologies, and provide onsite and remote help.","['Arts, entertainment & music', 'Automotive', 'Business services', 'Dental', 'Financial services', 'Medical', 'Legal']","Sydney, Australia",10 - 49 employees,"$1,000+"
Network Support Co,cybersecurity,,,,,,,"Danbury, CT",50 - 249 employees,Undisclosed
Kinetix Technology Services,cybersecurity,"Kinetix Technology Services is an IT managed services company established in 2005. In San Mateo, California, their small team provides IT managed services, cloud consulting & SI, IT strategy consulting, and cybersecurity.",4.6,(4 Reviews),,Kinetix Technology Services provided managed IT services for a design company. The team was tasked with assisting the client's IT helpdesk and supporting their site services to maintain IT infrastructure.,,"San Mateo, CA",10 - 49 employees,"$5,000+"
TEKConn,cybersecurity,"TEKConn is an IT consulting firm that's headquartered in New York, with another office in Stamford, Conn. Founded in 2004, they have about 20 employees that provide services for IT managed services, productivity, collaboration & UC consulting, and cloud consulting & SI services for small and midmarket businesses.",4.8,(3 Reviews),,"TEKConn provides IT support for a non-profit, including software updates and server management. Most of the work is remote but has annual meetings in this 4-year long relationship.","['Advertising & marketing', 'Arts, entertainment & music', 'Business services', 'Financial services', 'Medical']","New York, NY",10 - 49 employees,"$10,000+"
HacWatch,cybersecurity,,,,,,"['Advertising & marketing', 'Arts, entertainment & music', 'Business services', 'Consumer products & services', 'Dental', 'Education', 'Medical', 'Information technology', 'Real estate', 'Telecommunications']","Atlanta, GA",10 - 49 employees,Undisclosed
Datawalls,cybersecurity,"Datawalls is a software development company based in Toronto, Canada and Jerusalem, Israel. The small company was founded in 2016. Their services include custom software development, e-commerce development, mobile app development, advertising, and more.",5.0,(5 Reviews),,"An aviation repair company engaged with Datawalls for their web development services. They also provided their design and content expertise for the project, and they're currently working on SEO.","['Business services', 'Consumer products & services', 'eCommerce', 'Education', 'Financial services', 'Manufacturing', 'Energy & natural resources', 'Real estate', 'Retail', 'Utilities']","Toronto, Canada",10 - 49 employees,"$10,000+"
Imagis,cybersecurity,"Imagis is an IT company in New York. Founded in 2016, they have about 11 employees that serve small-business and midmarket clients in the nonprofit, healthcare, and business sectors. Services include IT managed services, strategy consulting, and cloud consulting.",4.6,(8 Reviews),,"Using Microsoft Azure, Imagis ventured to build a data processing solution for a medical statistic collection company. They created a scalable solution and provided training for its management before hand-off.","['Business services', 'Medical', 'Legal', 'Non-profit']","New York, NY",10 - 49 employees,"$1,000+"
Zettagrid Indonesia,cybersecurity,"Zettagrid Indonesia is a cloud consulting & SI company founded in 2017. The small team focuses on cloud consulting & SI, IT managed services, and cybersecurity. The company is located in South Jakarta, Indonesia.",5.0,(1 Reviews),,A construction and chemical supply company tapped Zettagrid Indonesia to help with its IT infrastructure upgrade. The goal is to help move the client's server and applications online.,['Information technology'],"South Jakarta, Indonesia",10 - 49 employees,Undisclosed
