company_name,category,description,overall_rating,review_count,clients,notable_project,industries,location,company_size,min_project_size
ShortHills Tech,artificial-intelligence,"Founded in 2018, ShortHills Tech is a non-voice bpo/back office services company. The midsize team focuses on non-voice bpo/back office services, IT managed services, custom software development, finance & accounting outsourcing (FAO), and more. The agency is headquartered in Gurugram, India and Short Hills, New Jersey.",5.0,(1 Reviews),,ShortHills Tech has worked on front- and backend development for an IT services firm. They’ve built a web platform that uses a machine learning model to help customers choose products.,"['Automotive', 'Consumer products & services', 'eCommerce', 'Manufacturing']","Millburn, NJ",50 - 249 employees,"$25,000+"
Red Buffer,artificial-intelligence,"Red Buffer, an AI firm, was launched in 2013. They are based in Dover, Delaware and Islamabad, Pakistan and have a midsize team. Red Buffer specializes in Artificial Intelligence, web development, custom software development, BI & big data consulting & SI, and more.",4.9,(4 Reviews),,"Red Buffer provided software development resources to help the client fulfill their projects. They work closely with the internal team to develop various software solutions, which include mobile apps.","['Advertising & marketing', 'Arts, entertainment & music', 'Consumer products & services', 'eCommerce', 'Financial services', 'Medical', 'Information technology', 'Legal', 'Real estate', 'Telecommunications']","Dover, DE",50 - 249 employees,"$5,000+"
Ideofuzion Pvt Ltd.,artificial-intelligence,"Ideofuzion Pvt Ltd. is a blockchain-based company based in Islamabad, Pakistan, and founded in 2013. With fewer than 50 employees, they offer blockchain, mobile app development, and IoT development services for clients in the field of IT services.",4.7,(3 Reviews),Appsolutely : Loyalcoin; SyncFab; MedpayRx; Healthport,Ideofuzion Pvt Ltd. is providing blockchain and development services.,['Information technology'],"Islamabad, Pakistan",10 - 49 employees,"$5,000+"
Gambix,artificial-intelligence,"Gambix LLC is a custom software development company located in Sheridan, Wyo. In addition to custom software development, they offer web and mobile app development services to primarily small and midmarket-sized businesses. They have a team made up of fewer than 10 members who serve clients in the IT, advertising and marketing, and business services industries.",5.0,(5 Reviews),Elton Harrison,"Gambix LLC was hired to design a logo for a startup, working off a concept. The team went through research and ideation phases to create the logo. It was completed within a month. ","['Advertising & marketing', 'Business services', 'Information technology']","Sheridan, WY",2 - 9 employees,"$1,000+"
Discite Analytics & AI,artificial-intelligence,"Discite Analytics & AI is a small business intelligence company and AI company in Bengaluru, India. They provide BI & big data consulting & SI and Artificial Intelligence and were founded in 2021.",4.8,(2 Reviews),,"Discite Analytics & AI developed a lead generation chatbot for a digital marketing agency. After a few discovery calls, they designed the chatbot's UI and workflow and built it using advanced AI algorithms.",,"Bengaluru, India",10 - 49 employees,"$5,000+"
Bayteq,artificial-intelligence,"Bayteq is a software development company based in Quito, Ecuador, and founded in 2003. With over 50 employees, they offer web development, mobile app development, and IT staff augmentation services to clients in the fields of retail, financial services, and more.",4.7,(3 Reviews),Telefonica; SaludSA,A mobile payments company engaged with Bayteq for their mobile app development services. The app is compatible with both Android and iOS and it serves as the company's one-stop solution for all their services.,"['Business services', 'Financial services', 'Information technology', 'Retail', 'Telecommunications']","Quito, Ecuador",50 - 249 employees,"$5,000+"
peoly,artificial-intelligence,,4.5,(1 Reviews),,"An industrial machinery and tech company tapped peoly to train their AI-powered solution. The team ran initial tests, captured large datasets to feed into the AI, and conducted a final software evaluation.","['Automotive', 'Dental', 'Medical', 'Information technology', 'Manufacturing', 'Retail', 'Telecommunications']","Prague 6, Czech Republic",10 - 49 employees,Undisclosed
Wizart,artificial-intelligence,,4.5,(1 Reviews),,An architectural wood manufacturer hired Wizart to design and develop a visualizer to creatively present their products to customers. The team tested the app and implemented it on the website.,"['eCommerce', 'Manufacturing', 'Real estate', 'Retail']","Wilmington, DE",10 - 49 employees,"$1,000+"
Cledar,artificial-intelligence,"Cledar is an AI company launched in 2011. Their small team is based in Corte Madera, California. Their services include Artificial Intelligence, custom software development, BI & big data consulting & SI, cloud consulting & SI, and more.",5.0,(4 Reviews),,"Cledar's team was responsible for various development projects of a digital footprint collector, including data loaders, ETL algorithms, and UI/UX designs. They also developed a web and mobile app on React.","['eCommerce', 'Financial services', 'Government', 'Information technology', 'Supply Chain, Logistics, and Transport']","Corte Madera, CA",10 - 49 employees,"$25,000+"
Revox,artificial-intelligence,"Revox is a small user experience company. Founded in 2015, the agency is based in Nugegoda, Sri Lanka. Their team specializes in ux/ui design, custom software development, blockchain, IoT development, and more.",5.0,(1 Reviews),,Revox has developed a website for a software company. The team was tasked with designing the website's UX and UI. The goals are to come up with a good MVP that can be used in the market as an additional source.,"['Automotive', 'Business services', 'Consumer products & services', 'eCommerce', 'Education', 'Gaming', 'Medical', 'Telecommunications']","Nugegoda, Sri Lanka",10 - 49 employees,"$10,000+"
UDEV HUB,artificial-intelligence,"UDEV HUB is a software development company founded in 2018 in Kyiv, Ukraine with over 250 members. They specialize in cybersecurity, IT staff augmentation, and custom software development solutions for clients in the fields of financial services, e-commerce, and education.",4.9,(5 Reviews),GBS SOLUTIONS; PZU; KNIAZHA VIG; NETTOTER,"Ukrainian development HUB provides cybersecurity consultations for a cybersecurity consultancy's client. In order to secure the third party's infrastructure, they provide remote and on-site consultations.","['eCommerce', 'Education', 'Financial services', 'Medical', 'Information technology', 'Retail']","Kyiv, Ukraine",250 - 999 employees,"$25,000+"
SAPPHIRE INFOCOM PVT LTD,artificial-intelligence,"SAPPHIRE INFOCOM PVT LTD is a software company founded in Ahmedabad, India in 1994 with more than 10 experts. They specialize in custom software development, web development, and IT strategy consulting solutions for small and mid-market firms alike.",4.7,(3 Reviews),Rocky International & Cormasic,"SAPPHIRE INFOCOM PVT LTD provides ongoing IT infrastructure support for a manufacturing company. They also assist the company with their hardware, software, recruitment, and technological training. ","['Business services', 'eCommerce', 'Financial services', 'Real estate', 'Retail']","Ahmedabad, India",10 - 49 employees,"$5,000+"
Dreamsoft Innovations Private Limited,artificial-intelligence,"Founded in 2019, Dreamsoft Innovations Pvt. Ltd. is an AR/VR development agency based in Mangalore, India. They also provide mobile app development, web development, and artificial intelligence services to their small business clients. ",5.0,(2 Reviews),Manipal Technologies Limited; Pixgrammer; Dream Game Studios; Tedra Technology Malaysia,"Dreamsoft Innovations Private Limited delivered an application using AR software. They integrated features like AR filters, facial recognition, and compatibility with different devices.","['Education', 'Gaming', 'Government', 'Medical']","Chennai, India",2 - 9 employees,"$1,000+"
