company_name,category,description,overall_rating,review_count,clients,notable_project,industries,location,company_size,min_project_size
AEM Corporation,cloud-consulting,"Vizuri is a development and computer software company based in Herndon, Va. They were founded in 1986 and have a team of around 250 employees. Their services include custom software development, IT staff augmentation, and IT strategy consulting. ",4.9,(4 Reviews),Aetna; Brotherhood Mutual; Cigna; Department of Education,"AEM Corporation (formerly Vizuri) partnered with an airline industry pricing data services provider to develop a new settlement processing system. So far, they’ve gathered the requirements and have begun detailed design and development.","['Business services', 'Education', 'Financial services', 'Government', 'Information technology', 'Non-profit', 'Retail', 'Supply Chain, Logistics, and Transport']","Herndon, VA",250 - 999 employees,"$50,000+"
ITAdOn IT Solutions,cloud-consulting,"ITAdOn is an IT firm based in Upper Darby, Pa. with more than 10 experts. Since their founding in 2011, they have offered IT managed services, IT strategy consulting, and cloud consulting solutions for various clients.",5.0,(4 Reviews),Allsoftsolution,ITAdOn IT Solutions provides IT support for a legal services company. They assist the client with any tech issues and provide ongoing support.,"['Education', 'Hospitality & leisure', 'Legal', 'Manufacturing', 'Non-profit', 'Real estate', 'Retail', 'Supply Chain, Logistics, and Transport', 'Utilities']","Philadelphia, PA",10 - 49 employees,"$1,000+"
Carden IT LLC,cloud-consulting,"Carden IT LLC is an IT firm based in New York with more than 10 professionals. Founded in 2009, they are experts in IT managed services, cloud consulting, and cybersecurity solutions for clients that work in the industries of advertising, business services, and consumer products.",5.0,(3 Reviews),The Computer Guys of LA,"Carden IT LLC serves as an ongoing systems administration partner for an IT solutions firm. In their recent collaboration, they made a terminal server gateway for remote access for a third-party.","['Advertising & marketing', 'Business services', 'Consumer products & services', 'Education', 'Financial services', 'Medical', 'Legal', 'Non-profit', 'Real estate']","New York, NY",10 - 49 employees,"$1,000+"
Creative Glance Technologies,cloud-consulting,"Founded in 2003, Creative Glance Technologies is a website design company for e-commerce website development and open source customization headquartered in Walnut, Calif. Their team of 12 provides mobile app development, social media marketing, and e-commerce development services for midmarket and small businesses.",4.5,(2 Reviews),Shop TV; Tonic Bar; Stella Vox; Baska Shoes,Creative Glance Technologies developed a large WordPress site for a mobile app developer. They developed the front- and backend based on the image supplied by the client. They received positive feedback from the client on the project.,"['Arts, entertainment & music', 'Automotive', 'Consumer products & services', 'Medical', 'Hospitality & leisure', 'Retail', 'Telecommunications']","Walnut, CA",10 - 49 employees,Undisclosed
Krish Compusoft Services Inc.,cloud-consulting,"Krish Compusoft Services Inc. is a global information consulting and services company founded in 2001 with a team of 218. They are headquartered in Iselin, N.J., with an office in Ahmedabad, India. The company specializes in BI & big data consulting & SI, custom software development, and IoT development. They have experience in artificial intelligence, with services focused on machine learning, chatbots, and natural language processing.",5.0,(1 Reviews),Konfluence; eHSM; eCube,"Krish Compusoft Services Inc. built web and mobile apps for business management. Features included registrations and renewals for clients, subscriptions, notifications, and messaging.",,"Woodbridge Township, NJ",250 - 999 employees,"$100,000+"
"DCG Technical Solutions, Inc",cloud-consulting,"DCG Technical Solutions, Inc is an IT services company founded in 1993 and located in Los Angeles. With a team of fewer than 50 employees, they provide IT managed services and cloud consulting services to clients in the manufacturing, financial services, and business services industries.",5.0,(1 Reviews),Iconic Investments,"DCG Technical Solutions, Inc provided IT consulting for a commercial real estate brokerage firm. The team migrated the client's files to Microsoft cloud-based storage and provided training sessions.","['Business services', 'Financial services', 'Manufacturing']","Los Angeles, CA",10 - 49 employees,"$5,000+"
Bitkraft Technologies LLP,cloud-consulting,"Software development company Bitkraft Technologies LLP is headquartered in Mumbai, India. The small team specializes in custom software development, mobile app development, IT staff augmentation, BI & big data consulting & SI, and more. The agency was established in 2014.",4.7,(10 Reviews),,"A customer SaaS provider has hired Bitkraft Technologies LLP to deploy coding solutions across their clients' sites and devise machine learning modules for their campaigns, data analysis, and automated reports.","['Advertising & marketing', 'Arts, entertainment & music', 'Business services', 'Education', 'Financial services', 'Gaming', 'Medical', 'Hospitality & leisure', 'Information technology', 'Manufacturing']","Mumbai, India",10 - 49 employees,"$10,000+"
Go Nimbly,cloud-consulting,"Go Nimbly is a technical consulting firm founded in 2013. Headquartered in San Francisco, Calif., Go Nimbly's approximately 20 employees specialize in CRM consulting and SI, custom software development, and UX/UI design. The client appreciated Go Nimbly's comprehensive documentation, which enabled them to track the progress of integration and development up until deployment.",5.0,(2 Reviews),Twilio; Coursera; PagerDuty; Everstring,"Go Nimbly supported integration of two back-end billing systems. The team integrated Eloqua and Salesforce, documented both systems, and implemented the Guide Star API. ",,"San Francisco, CA",10 - 49 employees,"$50,000+"
Hexa Origin Technologies,cloud-consulting,"Hexa Origin Technologies is a website development firm. They are in Austin, Texas and have a midsize team. Their services include web development, mobile app development, product design, cloud consulting & SI, and more. The company was established in 2015.",5.0,(2 Reviews),,Hexa Origin Technologies created a web and mobile app that provides patient locations for online doctors. The platform was also expected to manage lab reports and medications.,,"Austin, TX",50 - 249 employees,"$10,000+"
Artecha,cloud-consulting,"Founded in 2018, Artecha is a development firm. Their team of around 5 employees is based in London, with additional offices in Kyiv, Ukraine and Milan They focus on web development, mobile app development, and application management.",5.0,(4 Reviews),Propertalis,Artecha redeveloped a website for a software development company. This also included redoing the UI/UX design of the platform.,"['Business services', 'Financial services', 'Medical', 'Manufacturing', 'Retail', 'Utilities']","London, United Kingdom",2 - 9 employees,"$1,000+"
Alternis IT,cloud-consulting,"Alternis IT is a managed IT and cybersecurity broker based in San Jose, Calif., with an office in Los Angeles. The broker, founded in 2013, has more than 50 employees and provides cybersecurity, IT managed services, IT strategy consulting, and cloud consulting & SI services. Alternis IT serves small and midmarket companies in various sectors that include financial services, media, and legal.",5.0,(2 Reviews),KindPeoples; Intrepid Electronic Systems; North First Mortage; Walmart,Alternis IT created a secure office network and storage solution. They developed the strategy and secured the equipment needed.,"['Advertising & marketing', 'Automotive', 'Business services', 'Dental', 'Financial services', 'Medical', 'Legal', 'Legal Cannabis', 'Media', 'Real estate']","San Jose, CA",50 - 249 employees,"$1,000+"
SymSoft Solutions,cloud-consulting,"SymSoft Solutions is an advertising company. Their small team is headquartered in Sacramento, California. Their services include advertising, branding, digital strategy, search engine optimization, and more. The agency was launched in 2006.",5.0,(1 Reviews),,SymSoft Solutions was hired by a nonprofit to help their internal team upskill their UX and user-centered design abilities. They also designed low- and high-fidelity prototypes of the client's data dashboard.,"['Business services', 'Financial services', 'Government', 'Medical', 'Energy & natural resources']","Sacramento, CA",10 - 49 employees,"$5,000+"
HCL Technologies (Shanghai) Limited,cloud-consulting,"Cybersecurity company HCL Technologies (Shanghai) Limited is based in Shanghai, China. Founded in 2007, the midsize team provides cybersecurity, cloud consulting & SI, IT managed services, IT strategy consulting, and more.",4.0,(1 Reviews),,"A global engineering manufacturer was looking to improve their workforce and sales processes, so they engaged with HCL Technologies to implement Salesforce into their system and operations.","['Automotive', 'Consumer products & services', 'Medical', 'Energy & natural resources', 'Utilities']","Shanghai, China",50 - 249 employees,Undisclosed
